observationAbout,observationDate,value,variableMeasured,unit,measurementMethod
country/IND,2023,371300000,dcid:Exports_EconomicActivity_CountryARE_HSCode57,USDollar,ExportsInUSD
country/IND,2023,196640000,dcid:Exports_EconomicActivity_CountryARE_HSCode58,USDollar,ExportsInUSD
country/IND,2023,238120000,dcid:Exports_EconomicActivity_CountryARE_HSCode59,USDollar,ExportsInUSD
country/IND,2023,73410000,dcid:Exports_EconomicActivity_CountryARE_HSCode60,USDollar,ExportsInUSD
country/IND,2023,5606950000,dcid:Exports_EconomicActivity_CountryARE_HSCode61,USDollar,ExportsInUSD
country/IND,2023,4268530000.0,dcid:Exports_EconomicActivity_CountryARE_HSCode62,USDollar,ExportsInUSD
country/IND,2023,1735610000,dcid:Exports_EconomicActivity_CountryARE_HSCode63,USDollar,ExportsInUSD
country/IND,2023,677400000,dcid:Exports_EconomicActivity_CountryARE_HSCode64,USDollar,ExportsInUSD
country/IND,2023,36040000,dcid:Exports_EconomicActivity_CountryARE_HSCode65,USDollar,ExportsInUSD
country/IND,2023,2470000,dcid:Exports_EconomicActivity_CountryARE_HSCode66,USDollar,ExportsInUSD
country/IND,2023,721820000,dcid:Exports_EconomicActivity_CountryARE_HSCode68,USDollar,ExportsInUSD
country/IND,2023,1226740000,dcid:Exports_EconomicActivity_CountryARE_HSCode69,USDollar,ExportsInUSD
country/IND,2023,46479930000,dcid:Exports_EconomicActivity_CountryARE_HSCode71,USDollar,ExportsInUSD
country/IND,2023,8399260000,dcid:Exports_EconomicActivity_CountryARE_HSCode72,USDollar,ExportsInUSD
country/IND,2023,3764870000,dcid:Exports_EconomicActivity_CountryARE_HSCode73,USDollar,ExportsInUSD
country/IND,2023,536380000,dcid:Exports_EconomicActivity_CountryARE_HSCode74,USDollar,ExportsInUSD
country/IND,2023,66230000.0,dcid:Exports_EconomicActivity_CountryARE_HSCode75,USDollar,ExportsInUSD
country/IND,2023,848070000,dcid:Exports_EconomicActivity_CountryARE_HSCode76,USDollar,ExportsInUSD
country/IND,2023,331500000,dcid:Exports_EconomicActivity_CountryARE_HSCode78,USDollar,ExportsInUSD
country/IND,2023,1089330000,dcid:Exports_EconomicActivity_CountryARE_HSCode79,USDollar,ExportsInUSD
country/IND,2023,23950000,dcid:Exports_EconomicActivity_CountryARE_HSCode80,USDollar,ExportsInUSD
country/IND,2023,3020000,dcid:Exports_EconomicActivity_CountryARE_HSCode81,USDollar,ExportsInUSD
country/IND,2023,542090000,dcid:Exports_EconomicActivity_CountryARE_HSCode82,USDollar,ExportsInUSD
country/IND,2023,352870000,dcid:Exports_EconomicActivity_CountryARE_HSCode83,USDollar,ExportsInUSD
country/IND,2023,8653420000,dcid:Exports_EconomicActivity_CountryARE_HSCode84,USDollar,ExportsInUSD
country/IND,2023,7140000,dcid:Exports_EconomicActivity_CountryARE_HSCode86,USDollar,ExportsInUSD
country/IND,2023,5770730000,dcid:Exports_EconomicActivity_CountryARE_HSCode87,USDollar,ExportsInUSD
country/IND,2023,136610000,dcid:Exports_EconomicActivity_CountryARE_HSCode88,USDollar,ExportsInUSD
country/IND,2023,4712650000,dcid:Exports_EconomicActivity_CountryARE_HSCode89,USDollar,ExportsInUSD
country/IND,2023,64330000,dcid:Exports_EconomicActivity_CountryARE_HSCode91,USDollar,ExportsInUSD
country/IND,2023,49460000,dcid:Exports_EconomicActivity_CountryARE_HSCode92,USDollar,ExportsInUSD
country/IND,2023,45610000,dcid:Exports_EconomicActivity_CountryARE_HSCode93,USDollar,ExportsInUSD
country/IND,2023,563580000,dcid:Exports_EconomicActivity_CountryARE_HSCode94,USDollar,ExportsInUSD
country/IND,2023,294090000,dcid:Exports_EconomicActivity_CountryARE_HSCode96,USDollar,ExportsInUSD
country/IND,2023,91440000,dcid:Exports_EconomicActivity_CountryARE_HSCode97,USDollar,ExportsInUSD
country/IND,2023,11940000,dcid:Exports_EconomicActivity_CountryARE_HSCode98,USDollar,ExportsInUSD
country/IND,2023,70000,dcid:Exports_EconomicActivity_CountryARE_HSCode99,USDollar,ExportsInUSD
country/IND,2022,0,dcid:Exports_EconomicActivity_CountryAUS_HSCode1509,USDollar,ExportsInUSD
country/IND,2023,-27.21,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode6806,Percent,ExportsInUSD
country/IND,2023,12.55,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode2825,Percent,ExportsInUSD
country/IND,2023,0,dcid:Exports_EconomicActivity_CountryAUS_HSCode2844,USDollar,ExportsInUSD
country/IND,2023,-98.36,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode2844,Percent,ExportsInUSD
country/IND,2023,50.2,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode2938,Percent,ExportsInUSD
country/IND,2023,-8.21,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode3401,Percent,ExportsInUSD
country/IND,2023,-37.05,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode3404,Percent,ExportsInUSD
country/IND,2023,0,dcid:Exports_EconomicActivity_CountryAUS_HSCode3604,USDollar,ExportsInUSD
country/IND,2023,0,dcid:Exports_EconomicActivity_CountryARE_HSCode0207,USDollar,ExportsInUSD
country/IND,2024,124180000,dcid:Exports_EconomicActivity_CountryAUS_HSCode07,USDollar,ExportsInUSD
country/IND,2024,51500000,dcid:Exports_EconomicActivity_CountryAUS_HSCode08,USDollar,ExportsInUSD
country/IND,2024,613540000,dcid:Exports_EconomicActivity_CountryAUS_HSCode09,USDollar,ExportsInUSD
country/IND,2024,689190000,dcid:Exports_EconomicActivity_CountryAUS_HSCode10,USDollar,ExportsInUSD
country/IND,2024,152170000,dcid:Exports_EconomicActivity_CountryAUS_HSCode11,USDollar,ExportsInUSD
country/IND,2024,199960000,dcid:Exports_EconomicActivity_CountryAUS_HSCode12,USDollar,ExportsInUSD
country/IND,2024,6240000,dcid:Exports_EconomicActivity_CountryAUS_HSCode14,USDollar,ExportsInUSD
country/IND,2024,2220000,dcid:Exports_EconomicActivity_CountryAUS_HSCode16,USDollar,ExportsInUSD
country/IND,2024,48340000,dcid:Exports_EconomicActivity_CountryAUS_HSCode17,USDollar,ExportsInUSD
country/IND,2024,222380000,dcid:Exports_EconomicActivity_CountryAUS_HSCode19,USDollar,ExportsInUSD
country/IND,2024,264720000.0,dcid:Exports_EconomicActivity_CountryAUS_HSCode20,USDollar,ExportsInUSD
country/IND,2024,595530000,dcid:Exports_EconomicActivity_CountryAUS_HSCode21,USDollar,ExportsInUSD
country/IND,2024,25550000,dcid:Exports_EconomicActivity_CountryAUS_HSCode22,USDollar,ExportsInUSD
country/IND,2024,56530000,dcid:Exports_EconomicActivity_CountryAUS_HSCode23,USDollar,ExportsInUSD
country/IND,2024,4700000,dcid:Exports_EconomicActivity_CountryAUS_HSCode24,USDollar,ExportsInUSD
country/IND,2024,31962320000,dcid:Exports_EconomicActivity_CountryAUS_HSCode27,USDollar,ExportsInUSD
country/IND,2024,450770000,dcid:Exports_EconomicActivity_CountryAUS_HSCode29,USDollar,ExportsInUSD
country/IND,2024,3460110000,dcid:Exports_EconomicActivity_CountryAUS_HSCode30,USDollar,ExportsInUSD
country/IND,2024,4160000,dcid:Exports_EconomicActivity_CountryAUS_HSCode31,USDollar,ExportsInUSD
country/IND,2024,185910000,dcid:Exports_EconomicActivity_CountryAUS_HSCode32,USDollar,ExportsInUSD
country/IND,2024,243770000,dcid:Exports_EconomicActivity_CountryAUS_HSCode33,USDollar,ExportsInUSD
country/IND,2024,103730000,dcid:Exports_EconomicActivity_CountryAUS_HSCode34,USDollar,ExportsInUSD
country/IND,2024,19940000,dcid:Exports_EconomicActivity_CountryAUS_HSCode35,USDollar,ExportsInUSD
country/IND,2024,60000,dcid:Exports_EconomicActivity_CountryAUS_HSCode37,USDollar,ExportsInUSD
country/IND,2024,553360000,dcid:Exports_EconomicActivity_CountryAUS_HSCode38,USDollar,ExportsInUSD
country/IND,2024,733400000,dcid:Exports_EconomicActivity_CountryAUS_HSCode39,USDollar,ExportsInUSD
country/IND,2024,700890000,dcid:Exports_EconomicActivity_CountryAUS_HSCode40,USDollar,ExportsInUSD
country/IND,2024,22430000,dcid:Exports_EconomicActivity_CountryAUS_HSCode41,USDollar,ExportsInUSD
country/IND,2024,609350000,dcid:Exports_EconomicActivity_CountryAUS_HSCode42,USDollar,ExportsInUSD
country/IND,2024,3040000,dcid:Exports_EconomicActivity_CountryAUS_HSCode43,USDollar,ExportsInUSD
country/IND,2024,99760000,dcid:Exports_EconomicActivity_CountryAUS_HSCode44,USDollar,ExportsInUSD
country/IND,2024,650000,dcid:Exports_EconomicActivity_CountryAUS_HSCode45,USDollar,ExportsInUSD
country/IND,2024,10400000,dcid:Exports_EconomicActivity_CountryAUS_HSCode46,USDollar,ExportsInUSD
country/IND,2023,0,dcid:Exports_EconomicActivity_CountryAUS_HSCode47,USDollar,ExportsInUSD
country/IND,2024,0,dcid:Exports_EconomicActivity_CountryAUS_HSCode47,USDollar,ExportsInUSD
country/IND,2024,233000000,dcid:Exports_EconomicActivity_CountryAUS_HSCode48,USDollar,ExportsInUSD
country/IND,2024,33570000,dcid:Exports_EconomicActivity_CountryAUS_HSCode49,USDollar,ExportsInUSD
country/IND,2024,4760000,dcid:Exports_EconomicActivity_CountryAUS_HSCode50,USDollar,ExportsInUSD
country/IND,2024,18470000,dcid:Exports_EconomicActivity_CountryAUS_HSCode51,USDollar,ExportsInUSD
country/IND,2024,46860000,dcid:Exports_EconomicActivity_CountryAUS_HSCode52,USDollar,ExportsInUSD
country/IND,2024,101540000,dcid:Exports_EconomicActivity_CountryAUS_HSCode53,USDollar,ExportsInUSD
country/IND,2024,245240000,dcid:Exports_EconomicActivity_CountryAUS_HSCode54,USDollar,ExportsInUSD
country/IND,2024,57640000,dcid:Exports_EconomicActivity_CountryAUS_HSCode55,USDollar,ExportsInUSD
country/IND,2024,87160000,dcid:Exports_EconomicActivity_CountryAUS_HSCode56,USDollar,ExportsInUSD
country/IND,2024,600690000,dcid:Exports_EconomicActivity_CountryAUS_HSCode57,USDollar,ExportsInUSD
country/IND,2024,16070000,dcid:Exports_EconomicActivity_CountryAUS_HSCode58,USDollar,ExportsInUSD
country/IND,2024,37370000,dcid:Exports_EconomicActivity_CountryAUS_HSCode59,USDollar,ExportsInUSD
country/IND,2024,2000000,dcid:Exports_EconomicActivity_CountryAUS_HSCode60,USDollar,ExportsInUSD
country/IND,2024,1144910000,dcid:Exports_EconomicActivity_CountryAUS_HSCode61,USDollar,ExportsInUSD
country/IND,2024,1513100000,dcid:Exports_EconomicActivity_CountryAUS_HSCode62,USDollar,ExportsInUSD
country/IND,2024,1396330000,dcid:Exports_EconomicActivity_CountryAUS_HSCode63,USDollar,ExportsInUSD
country/IND,2024,177780000,dcid:Exports_EconomicActivity_CountryAUS_HSCode64,USDollar,ExportsInUSD
country/IND,2024,25230000,dcid:Exports_EconomicActivity_CountryAUS_HSCode65,USDollar,ExportsInUSD
country/IND,2024,230000,dcid:Exports_EconomicActivity_CountryAUS_HSCode66,USDollar,ExportsInUSD
country/IND,2024,125360000,dcid:Exports_EconomicActivity_CountryAUS_HSCode68,USDollar,ExportsInUSD
country/IND,2024,167830000,dcid:Exports_EconomicActivity_CountryAUS_HSCode69,USDollar,ExportsInUSD
country/IND,2024,138810000,dcid:Exports_EconomicActivity_CountryAUS_HSCode70,USDollar,ExportsInUSD
country/IND,2024,2482900000,dcid:Exports_EconomicActivity_CountryAUS_HSCode71,USDollar,ExportsInUSD
country/IND,2024,446150000,dcid:Exports_EconomicActivity_CountryAUS_HSCode72,USDollar,ExportsInUSD
country/IND,2024,2037620000,dcid:Exports_EconomicActivity_CountryAUS_HSCode73,USDollar,ExportsInUSD
country/IND,2024,113240000,dcid:Exports_EconomicActivity_CountryAUS_HSCode74,USDollar,ExportsInUSD
country/IND,2024,1390000,dcid:Exports_EconomicActivity_CountryAUS_HSCode75,USDollar,ExportsInUSD
country/IND,2024,568050000,dcid:Exports_EconomicActivity_CountryAUS_HSCode76,USDollar,ExportsInUSD
country/IND,2024,12400000,dcid:Exports_EconomicActivity_CountryAUS_HSCode78,USDollar,ExportsInUSD
country/IND,2024,3380000,dcid:Exports_EconomicActivity_CountryAUS_HSCode79,USDollar,ExportsInUSD
country/IND,2024,20000,dcid:Exports_EconomicActivity_CountryAUS_HSCode80,USDollar,ExportsInUSD
country/IND,2024,1400000,dcid:Exports_EconomicActivity_CountryAUS_HSCode81,USDollar,ExportsInUSD
country/IND,2024,262700000,dcid:Exports_EconomicActivity_CountryAUS_HSCode82,USDollar,ExportsInUSD
country/IND,2024,113750000,dcid:Exports_EconomicActivity_CountryAUS_HSCode83,USDollar,ExportsInUSD
country/IND,2024,2996230000,dcid:Exports_EconomicActivity_CountryAUS_HSCode84,USDollar,ExportsInUSD
country/IND,2024,3598060000,dcid:Exports_EconomicActivity_CountryAUS_HSCode85,USDollar,ExportsInUSD
country/IND,2024,91050000,dcid:Exports_EconomicActivity_CountryAUS_HSCode86,USDollar,ExportsInUSD
country/IND,2024,2210030000,dcid:Exports_EconomicActivity_CountryAUS_HSCode87,USDollar,ExportsInUSD
country/IND,2024,27550000,dcid:Exports_EconomicActivity_CountryAUS_HSCode88,USDollar,ExportsInUSD
country/IND,2024,210000,dcid:Exports_EconomicActivity_CountryAUS_HSCode89,USDollar,ExportsInUSD
country/IND,2024,406730000,dcid:Exports_EconomicActivity_CountryAUS_HSCode90,USDollar,ExportsInUSD
country/IND,2024,4290000,dcid:Exports_EconomicActivity_CountryAUS_HSCode91,USDollar,ExportsInUSD
country/IND,2024,4030000.0,dcid:Exports_EconomicActivity_CountryAUS_HSCode92,USDollar,ExportsInUSD
country/IND,2024,9000000,dcid:Exports_EconomicActivity_CountryAUS_HSCode93,USDollar,ExportsInUSD
country/IND,2024,469430000,dcid:Exports_EconomicActivity_CountryAUS_HSCode94,USDollar,ExportsInUSD
country/IND,2024,273890000,dcid:Exports_EconomicActivity_CountryAUS_HSCode95,USDollar,ExportsInUSD
country/IND,2024,93380000,dcid:Exports_EconomicActivity_CountryAUS_HSCode96,USDollar,ExportsInUSD
country/IND,2024,10320000,dcid:Exports_EconomicActivity_CountryAUS_HSCode97,USDollar,ExportsInUSD
country/IND,2024,350000,dcid:Exports_EconomicActivity_CountryAUS_HSCode98,USDollar,ExportsInUSD
country/IND,2024,40000,dcid:Exports_EconomicActivity_CountryAUS_HSCode99,USDollar,ExportsInUSD
country/IND,2024,83.89,dcid:GrowthRate_Exports_EconomicActivity_CountryARE_HSCode99,Percent,ExportsInUSD
country/IND,2023,450000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0305,USDollar,ExportsInUSD
country/IND,2024,590000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0305,USDollar,ExportsInUSD
country/IND,2024,29.75,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0305,Percent,ExportsInUSD
country/IND,2023,4590000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0306,USDollar,ExportsInUSD
country/IND,2024,4390000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0306,USDollar,ExportsInUSD
country/IND,2024,-4.52,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0306,Percent,ExportsInUSD
country/IND,2023,21850000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0307,USDollar,ExportsInUSD
country/IND,2024,17270000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0307,USDollar,ExportsInUSD
country/IND,2024,-20.93,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0307,Percent,ExportsInUSD
country/IND,2023,0,dcid:Exports_EconomicActivity_CountryAUS_HSCode0402,USDollar,ExportsInUSD
country/IND,2024,60000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0402,USDollar,ExportsInUSD
country/IND,2024,1938.12,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0402,Percent,ExportsInUSD
country/IND,2023,10000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0403,USDollar,ExportsInUSD
country/IND,2024,10000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0403,USDollar,ExportsInUSD
country/IND,2024,145.08,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0403,Percent,ExportsInUSD
country/IND,2023,30000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0404,USDollar,ExportsInUSD
country/IND,2024,0,dcid:Exports_EconomicActivity_CountryAUS_HSCode0404,USDollar,ExportsInUSD
country/IND,2024,-98.55,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0404,Percent,ExportsInUSD
country/IND,2023,55010000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0405,USDollar,ExportsInUSD
country/IND,2024,79220000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0405,USDollar,ExportsInUSD
country/IND,2024,44.03,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0405,Percent,ExportsInUSD
country/IND,2023,100000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0406,USDollar,ExportsInUSD
country/IND,2024,50000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0406,USDollar,ExportsInUSD
country/IND,2024,-47.11,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0406,Percent,ExportsInUSD
country/IND,2023,1800000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0409,USDollar,ExportsInUSD
country/IND,2024,3240000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0409,USDollar,ExportsInUSD
country/IND,2024,80.32,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0409,Percent,ExportsInUSD
country/IND,2023,0,dcid:Exports_EconomicActivity_CountryAUS_HSCode0507,USDollar,ExportsInUSD
country/IND,2024,0,dcid:Exports_EconomicActivity_CountryAUS_HSCode0507,USDollar,ExportsInUSD
country/IND,2024,209.6,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0507,Percent,ExportsInUSD
country/IND,2023,50000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0508,USDollar,ExportsInUSD
country/IND,2024,100000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0508,USDollar,ExportsInUSD
country/IND,2024,111.24,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0508,Percent,ExportsInUSD
country/IND,2023,0,dcid:Exports_EconomicActivity_CountryAUS_HSCode0510,USDollar,ExportsInUSD
country/IND,2024,0,dcid:Exports_EconomicActivity_CountryAUS_HSCode0510,USDollar,ExportsInUSD
country/IND,2024,209.6,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0510,Percent,ExportsInUSD
country/IND,2023,90000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0601,USDollar,ExportsInUSD
country/IND,2024,30000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0601,USDollar,ExportsInUSD
country/IND,2024,-69.12,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0601,Percent,ExportsInUSD
country/IND,2023,5370000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0602,USDollar,ExportsInUSD
country/IND,2024,4540000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0602,USDollar,ExportsInUSD
country/IND,2024,-15.49,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0602,Percent,ExportsInUSD
country/IND,2023,6640000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0603,USDollar,ExportsInUSD
country/IND,2024,8850000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0603,USDollar,ExportsInUSD
country/IND,2024,33.16,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0603,Percent,ExportsInUSD
country/IND,2023,1240000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0604,USDollar,ExportsInUSD
country/IND,2024,750000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0604,USDollar,ExportsInUSD
country/IND,2024,-39.31,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0604,Percent,ExportsInUSD
country/IND,2023,0,dcid:Exports_EconomicActivity_CountryAUS_HSCode0701,USDollar,ExportsInUSD
country/IND,2024,0,dcid:Exports_EconomicActivity_CountryAUS_HSCode0701,USDollar,ExportsInUSD
country/IND,2024,209.6,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0701,Percent,ExportsInUSD
country/IND,2023,360000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0703,USDollar,ExportsInUSD
country/IND,2024,880000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0703,USDollar,ExportsInUSD
country/IND,2024,145.24,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0703,Percent,ExportsInUSD
country/IND,2023,10000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0706,USDollar,ExportsInUSD
country/IND,2024,10000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0706,USDollar,ExportsInUSD
country/IND,2024,-25.39,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0706,Percent,ExportsInUSD
country/IND,2023,40000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0708,USDollar,ExportsInUSD
country/IND,2024,0,dcid:Exports_EconomicActivity_CountryAUS_HSCode0708,USDollar,ExportsInUSD
country/IND,2024,209.6,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0708,Percent,ExportsInUSD
country/IND,2023,3210000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0709,USDollar,ExportsInUSD
country/IND,2024,4170000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0709,USDollar,ExportsInUSD
country/IND,2024,29.77,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0709,Percent,ExportsInUSD
country/IND,2023,34750000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0710,USDollar,ExportsInUSD
country/IND,2024,41240000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0710,USDollar,ExportsInUSD
country/IND,2024,18.67,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0710,Percent,ExportsInUSD
country/IND,2023,7770000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0711,USDollar,ExportsInUSD
country/IND,2024,7490000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0711,USDollar,ExportsInUSD
country/IND,2024,-3.58,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0711,Percent,ExportsInUSD
country/IND,2023,16690000.0,dcid:Exports_EconomicActivity_CountryAUS_HSCode0712,USDollar,ExportsInUSD
country/IND,2024,20550000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0712,USDollar,ExportsInUSD
country/IND,2024,23.15,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0712,Percent,ExportsInUSD
country/IND,2023,970000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0714,USDollar,ExportsInUSD
country/IND,2024,1750000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0714,USDollar,ExportsInUSD
country/IND,2024,79.49,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0714,Percent,ExportsInUSD
country/IND,2023,6950000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0801,USDollar,ExportsInUSD
country/IND,2024,11370000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0801,USDollar,ExportsInUSD
country/IND,2024,63.63,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0801,Percent,ExportsInUSD
country/IND,2023,3260000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0802,USDollar,ExportsInUSD
country/IND,2024,3180000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0802,USDollar,ExportsInUSD
country/IND,2024,-2.63,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0802,Percent,ExportsInUSD
country/IND,2023,60000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0803,USDollar,ExportsInUSD
country/IND,2024,50000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0803,USDollar,ExportsInUSD
country/IND,2024,-10.17,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0803,Percent,ExportsInUSD
country/IND,2023,17810000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0804,USDollar,ExportsInUSD
country/IND,2024,15470000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0804,USDollar,ExportsInUSD
country/IND,2024,-13.18,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0804,Percent,ExportsInUSD
country/IND,2023,30000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0805,USDollar,ExportsInUSD
country/IND,2024,20000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0805,USDollar,ExportsInUSD
country/IND,2024,-3.04,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0805,Percent,ExportsInUSD
country/IND,2023,10000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0807,USDollar,ExportsInUSD
country/IND,2024,0,dcid:Exports_EconomicActivity_CountryAUS_HSCode0807,USDollar,ExportsInUSD
country/IND,2024,-77.31,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0807,Percent,ExportsInUSD
country/IND,2023,0,dcid:Exports_EconomicActivity_CountryAUS_HSCode0809,USDollar,ExportsInUSD
country/IND,2024,10000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0809,USDollar,ExportsInUSD
country/IND,2024,308970.45,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0809,Percent,ExportsInUSD
country/IND,2023,1240000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0810,USDollar,ExportsInUSD
country/IND,2024,1510000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0810,USDollar,ExportsInUSD
country/IND,2024,22.23,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0810,Percent,ExportsInUSD
country/IND,2023,9740000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0811,USDollar,ExportsInUSD
country/IND,2024,11570000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0811,USDollar,ExportsInUSD
country/IND,2024,18.79,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0811,Percent,ExportsInUSD
country/IND,2023,20000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0812,USDollar,ExportsInUSD
country/IND,2024,10000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0812,USDollar,ExportsInUSD
country/IND,2024,-60.46,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0812,Percent,ExportsInUSD
country/IND,2023,110000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0814,USDollar,ExportsInUSD
country/IND,2024,430000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0814,USDollar,ExportsInUSD
country/IND,2024,299.68,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0814,Percent,ExportsInUSD
country/IND,2023,133360000.0,dcid:Exports_EconomicActivity_CountryAUS_HSCode0901,USDollar,ExportsInUSD
country/IND,2024,145690000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0901,USDollar,ExportsInUSD
country/IND,2024,9.25,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0901,Percent,ExportsInUSD
country/IND,2023,115080000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0902,USDollar,ExportsInUSD
country/IND,2024,117810000,dcid:Exports_EconomicActivity_CountryAUS_HSCode0902,USDollar,ExportsInUSD
country/IND,2024,2.38,dcid:GrowthRate_Exports_EconomicActivity_CountryAUS_HSCode0902,Percent,ExportsInUSD
